Data Measurement of Sensor: SPS30 
Start Time: 10.12.2019 12:56:14 
Sensortype: Particle Sensor 
Timestamp; ; Mass PM1.0 [ug/m^3]; Mass PM2.5 [ug/m^3]; Mass PM4.0 [ug/m^3]; Mass PM10.0 [ug/m^3]; Number PM0.5 [#/cm^3]; Number PM1.0 [#/cm^3]; Number PM2.5 [#/cm^3]; Number PM4.0 [#/cm^3]; Number PM10.0 [#/cm^3]; Typical Particle Size [um];
11.12.2019; 08:56:57; 1.470144749e+01 ; 1.651581955e+01 ; 1.730054283e+01 ; 1.745748711e+01 ; 9.922942352e+01 ; 1.159200058e+02 ; 1.172670593e+02 ; 1.174865646e+02 ; 1.175405121e+02 ; 6.261901855e-01 ;
11.12.2019; 09:11:58; 1.276759434e+01 ; 1.380475330e+01 ; 1.405039978e+01 ; 1.409952736e+01 ; 8.730717468e+01 ; 1.011931610e+02 ; 1.018764954e+02 ; 1.019744720e+02 ; 1.020080948e+02 ; 5.494226217e-01 ;
11.12.2019; 09:26:58; 1.433114529e+01 ; 1.705202675e+01 ; 1.858763695e+01 ; 1.889474869e+01 ; 9.473104095e+01 ; 1.120781479e+02 ; 1.142514877e+02 ; 1.146293106e+02 ; 1.147053146e+02 ; 6.692698598e-01 ;
11.12.2019; 09:41:57; 1.351664925e+01 ; 1.527200127e+01 ; 1.606406021e+01 ; 1.622246933e+01 ; 9.104940796e+01 ; 1.064935074e+02 ; 1.078107681e+02 ; 1.080276031e+02 ; 1.080793381e+02 ; 6.250303388e-01 ;
11.12.2019; 09:56:58; 1.531677818e+01 ; 1.817619896e+01 ; 1.977808762e+01 ; 2.009846878e+01 ; 1.013482437e+02 ; 1.198334656e+02 ; 1.221123505e+02 ; 1.225078049e+02 ; 1.225878448e+02 ; 6.597608924e-01 ;
11.12.2019; 10:11:58; 1.416574574e+01 ; 1.623213577e+01 ; 1.724573326e+01 ; 1.744845390e+01 ; 9.494580078e+01 ; 1.113880081e+02 ; 1.129733505e+02 ; 1.132396011e+02 ; 1.132994080e+02 ; 5.918337107e-01 ;
11.12.2019; 10:26:58; 1.546429253e+01 ; 1.730221367e+01 ; 1.807052612e+01 ; 1.822418404e+01 ; 1.045265274e+02 ; 1.220033188e+02 ; 1.233564758e+02 ; 1.235752411e+02 ; 1.236302719e+02 ; 6.055791378e-01 ;
11.12.2019; 10:41:58; 1.706454659e+01 ; 1.928225327e+01 ; 2.028351021e+01 ; 2.048376274e+01 ; 1.149450150e+02 ; 1.344447479e+02 ; 1.361092224e+02 ; 1.363832245e+02 ; 1.364485931e+02 ; 6.254393458e-01 ;
11.12.2019; 10:56:58; 1.691343880e+01 ; 2.286903763e+01 ; 2.690247536e+01 ; 2.770916367e+01 ; 1.060390091e+02 ; 1.296157837e+02 ; 1.346600189e+02 ; 1.355780792e+02 ; 1.357352905e+02 ; 7.485206723e-01 ;
11.12.2019; 11:11:58; 1.459267139e+01 ; 1.594439793e+01 ; 1.635975838e+01 ; 1.644282913e+01 ; 9.943826294e+01 ; 1.154972839e+02 ; 1.164285507e+02 ; 1.165691299e+02 ; 1.166116257e+02 ; 5.884516239e-01 ;
11.12.2019; 11:26:58; 1.652350044e+01 ; 1.847694588e+01 ; 1.928949547e+01 ; 1.945200348e+01 ; 1.117076950e+02 ; 1.303698425e+02 ; 1.318063354e+02 ; 1.320382843e+02 ; 1.320968170e+02 ; 5.980365276e-01 ;
